STATION,DATE,TMAX,TMIN
GHCND:USW00094823,1989-02-11,36,22
GHCND:USW00094823,1989-02-12,34,20
GHCND:USW00094823,1989-02-13,44,20
GHCND:USW00094823,1989-02-14,45,36
GHCND:USW00094823,1989-02-15,40,34
GHCND:USW00094823,1989-02-16,34,21
GHCND:USW00094823,1989-02-17,29,17
GHCND:USW00094823,1989-02-18,35,15
GHCND:USW00094823,1989-02-19,38,23
GHCND:USW00094823,1989-02-20,48,31
GHCND:USW00094823,1989-02-21,54,35
GHCND:USW00094823,1989-02-22,36,24
GHCND:USW00094823,1989-02-23,24,11
GHCND:USW00094823,1989-02-24,25,8
GHCND:USW00094823,1989-02-25,36,5
GHCND:USW00094823,1989-02-26,37,28
GHCND:USW00094823,1989-02-27,31,22
GHCND:USW00094823,1989-02-28,39,16
GHCND:USW00094823,1989-03-01,31,20
GHCND:USW00094823,1989-03-02,35,16
GHCND:USW00094823,1989-03-03,59,25
GHCND:USW00094823,1989-03-04,65,42
GHCND:USW00094823,1989-03-05,46,29
GHCND:USW00094823,1989-03-06,29,19
GHCND:USW00094823,1989-03-07,25,14
GHCND:USW00094823,1989-03-08,34,12
GHCND:USW00094823,1989-03-09,42,18
GHCND:USW00094823,1989-03-10,50,23
GHCND:USW00094823,1989-03-11,61,30
GHCND:USW00094823,1989-03-12,48,27
GHCND:USW00094823,1989-03-13,55,24
GHCND:USW00094823,1989-03-14,69,38
GHCND:USW00094823,1989-03-15,64,36
GHCND:USW00094823,1989-03-16,50,30
GHCND:USW00094823,1989-03-17,72,33
GHCND:USW00094823,1989-03-18,67,26
GHCND:USW00094823,1989-03-19,37,20
GHCND:USW00094823,1989-03-20,40,26
GHCND:USW00094823,1989-03-21,38,24
GHCND:USW00094823,1989-03-22,40,19
GHCND:USW00094823,1989-03-23,54,25
GHCND:USW00094823,1989-03-24,43,36
GHCND:USW00094823,1989-03-25,64,38
GHCND:USW00094823,1989-03-26,71,36
GHCND:USW00094823,1989-03-27,80,47
GHCND:USW00094823,1989-03-28,81,59
GHCND:USW00094823,1989-03-29,68,54
GHCND:USW00094823,1989-03-30,64,41
GHCND:USW00094823,1989-03-31,41,33
GHCND:USW00094823,1989-04-01,38,30
GHCND:USW00094823,1989-04-02,53,29
GHCND:USW00094823,1989-04-03,64,43
GHCND:USW00094823,1989-04-04,65,50
GHCND:USW00094823,1989-04-05,51,41
GHCND:USW00094823,1989-04-06,47,34
GHCND:USW00094823,1989-04-07,48,33
GHCND:USW00094823,1989-04-08,43,29
GHCND:USW00094823,1989-04-09,45,32
GHCND:USW00094823,1989-04-10,38,24
GHCND:USW00094823,1989-04-11,44,22
GHCND:USW00094823,1989-04-12,55,26
GHCND:USW00094823,1989-04-13,48,34
GHCND:USW00094823,1989-04-14,63,26
GHCND:USW00094823,1989-04-15,55,43
GHCND:USW00094823,1989-04-16,64,31
GHCND:USW00094823,1989-04-17,76,45
GHCND:USW00094823,1989-04-18,56,37
GHCND:USW00094823,1989-04-19,54,32
GHCND:USW00094823,1989-04-20,65,33
GHCND:USW00094823,1989-04-21,58,45
GHCND:USW00094823,1989-04-22,57,34
GHCND:USW00094823,1989-04-23,58,28
GHCND:USW00094823,1989-04-24,67,30
GHCND:USW00094823,1989-04-25,66,41
GHCND:USW00094823,1989-04-26,73,48
GHCND:USW00094823,1989-04-27,76,47
GHCND:USW00094823,1989-04-28,58,46
GHCND:USW00094823,1989-04-29,67,48
GHCND:USW00094823,1989-04-30,75,50
GHCND:USW00094823,1989-05-01,58,48
GHCND:USW00094823,1989-05-02,58,42
GHCND:USW00094823,1989-05-03,52,41
GHCND:USW00094823,1989-05-04,67,36
GHCND:USW00094823,1989-05-05,63,51
GHCND:USW00094823,1989-05-06,58,40
GHCND:USW00094823,1989-05-07,45,34
GHCND:USW00094823,1989-05-08,58,42
GHCND:USW00094823,1989-05-09,59,45
GHCND:USW00094823,1989-05-10,50,46
GHCND:USW00094823,1989-05-11,46,41
GHCND:USW00094823,1989-05-12,48,41
GHCND:USW00094823,1989-05-13,52,44
GHCND:USW00094823,1989-05-14,67,47
GHCND:USW00094823,1989-05-15,56,48
GHCND:USW00094823,1989-05-16,64,49
GHCND:USW00094823,1989-05-17,79,53
GHCND:USW00094823,1989-05-18,83,53
GHCND:USW00094823,1989-05-19,83,60
GHCND:USW00094823,1989-05-20,68,61
GHCND:USW00094823,1989-05-21,76,53
GHCND:USW00094823,1989-05-22,79,55
GHCND:USW00094823,1989-05-23,66,56
GHCND:USW00094823,1989-05-24,77,55
GHCND:USW00094823,1989-05-25,82,55
GHCND:USW00094823,1989-05-26,80,64
GHCND:USW00094823,1989-05-27,67,48
GHCND:USW00094823,1989-05-28,73,42
GHCND:USW00094823,1989-05-29,77,46
GHCND:USW00094823,1989-05-30,85,64
GHCND:USW00094823,1989-05-31,86,72
GHCND:USW00094823,1989-06-01,88,71
GHCND:USW00094823,1989-06-02,82,64
GHCND:USW00094823,1989-06-03,81,56
GHCND:USW00094823,1989-06-04,71,57
GHCND:USW00094823,1989-06-05,63,54
GHCND:USW00094823,1989-06-06,76,56
GHCND:USW00094823,1989-06-07,81,58
GHCND:USW00094823,1989-06-08,84,56
GHCND:USW00094823,1989-06-09,71,62
GHCND:USW00094823,1989-06-10,63,54
GHCND:USW00094823,1989-06-11,73,49
GHCND:USW00094823,1989-06-12,68,52
GHCND:USW00094823,1989-06-13,74,63
GHCND:USW00094823,1989-06-14,76,61
GHCND:USW00094823,1989-06-15,69,60
GHCND:USW00094823,1989-06-16,73,62
GHCND:USW00094823,1989-06-17,72,55
GHCND:USW00094823,1989-06-18,79,54
GHCND:USW00094823,1989-06-19,81,60
GHCND:USW00094823,1989-06-20,71,63
GHCND:USW00094823,1989-06-21,81,63
GHCND:USW00094823,1989-06-22,84,67
GHCND:USW00094823,1989-06-23,86,64
GHCND:USW00094823,1989-06-24,89,65
GHCND:USW00094823,1989-06-25,90,70
GHCND:USW00094823,1989-06-26,89,70
GHCND:USW00094823,1989-06-27,88,67
GHCND:USW00094823,1989-06-28,82,62
GHCND:USW00094823,1989-06-29,73,53
GHCND:USW00094823,1989-06-30,82,53
GHCND:USW00094823,1989-07-01,85,55
GHCND:USW00094823,1989-07-02,86,60
GHCND:USW00094823,1989-07-03,81,67
GHCND:USW00094823,1989-07-04,74,69
GHCND:USW00094823,1989-07-05,79,68
GHCND:USW00094823,1989-07-06,88,66
GHCND:USW00094823,1989-07-07,89,68
GHCND:USW00094823,1989-07-08,83,65
GHCND:USW00094823,1989-07-09,82,66
GHCND:USW00094823,1989-07-10,90,68
GHCND:USW00094823,1989-07-11,91,73
GHCND:USW00094823,1989-07-12,83,68
GHCND:USW00094823,1989-07-13,81,64
GHCND:USW00094823,1989-07-14,79,62
GHCND:USW00094823,1989-07-15,80,53
GHCND:USW00094823,1989-07-16,77,64
GHCND:USW00094823,1989-07-17,82,60
GHCND:USW00094823,1989-07-18,86,58
GHCND:USW00094823,1989-07-19,79,66
GHCND:USW00094823,1989-07-20,84,67
GHCND:USW00094823,1989-07-21,89,67
GHCND:USW00094823,1989-07-22,88,69
GHCND:USW00094823,1989-07-23,93,68
GHCND:USW00094823,1989-07-24,94,71
GHCND:USW00094823,1989-07-25,94,71
GHCND:USW00094823,1989-07-26,88,71
GHCND:USW00094823,1989-07-27,77,67
GHCND:USW00094823,1989-07-28,82,62
GHCND:USW00094823,1989-07-29,81,53
GHCND:USW00094823,1989-07-30,68,60
GHCND:USW00094823,1989-07-31,71,64
GHCND:USW00094823,1989-08-01,77,62
GHCND:USW00094823,1989-08-02,83,58
GHCND:USW00094823,1989-08-03,87,65
GHCND:USW00094823,1989-08-04,88,71
GHCND:USW00094823,1989-08-05,89,70
GHCND:USW00094823,1989-08-06,86,67
GHCND:USW00094823,1989-08-07,68,53
GHCND:USW00094823,1989-08-08,65,49
GHCND:USW00094823,1989-08-09,78,47
GHCND:USW00094823,1989-08-10,82,52
GHCND:USW00094823,1989-08-11,76,58
GHCND:USW00094823,1989-08-12,85,57
GHCND:USW00094823,1989-08-13,85,61
GHCND:USW00094823,1989-08-14,86,60
GHCND:USW00094823,1989-08-15,86,60
GHCND:USW00094823,1989-08-16,84,65
GHCND:USW00094823,1989-08-17,83,63
GHCND:USW00094823,1989-08-18,75,61
GHCND:USW00094823,1989-08-19,79,61
GHCND:USW00094823,1989-08-20,80,59
GHCND:USW00094823,1989-08-21,86,66
GHCND:USW00094823,1989-08-22,82,67
GHCND:USW00094823,1989-08-23,85,69
GHCND:USW00094823,1989-08-24,81,65
GHCND:USW00094823,1989-08-25,85,59
GHCND:USW00094823,1989-08-26,85,57
GHCND:USW00094823,1989-08-27,85,58
GHCND:USW00094823,1989-08-28,87,60
GHCND:USW00094823,1989-08-29,86,69
GHCND:USW00094823,1989-08-30,84,59
GHCND:USW00094823,1989-08-31,85,56
GHCND:USW00094823,1989-09-01,81,67
GHCND:USW00094823,1989-09-02,74,55
GHCND:USW00094823,1989-09-03,79,49
GHCND:USW00094823,1989-09-04,77,51
GHCND:USW00094823,1989-09-05,81,56
GHCND:USW00094823,1989-09-06,84,59
GHCND:USW00094823,1989-09-07,78,64
GHCND:USW00094823,1989-09-08,86,68
GHCND:USW00094823,1989-09-09,87,67
GHCND:USW00094823,1989-09-10,82,66
GHCND:USW00094823,1989-09-11,79,64
GHCND:USW00094823,1989-09-12,80,60
GHCND:USW00094823,1989-09-13,82,59
GHCND:USW00094823,1989-09-14,78,62
GHCND:USW00094823,1989-09-15,68,58
GHCND:USW00094823,1989-09-16,71,59
GHCND:USW00094823,1989-09-17,64,55
GHCND:USW00094823,1989-09-18,67,54
GHCND:USW00094823,1989-09-19,74,54
GHCND:USW00094823,1989-09-20,80,53
GHCND:USW00094823,1989-09-21,85,63
GHCND:USW00094823,1989-09-22,76,67
GHCND:USW00094823,1989-09-23,67,41
GHCND:USW00094823,1989-09-24,60,36
GHCND:USW00094823,1989-09-25,62,40
GHCND:USW00094823,1989-09-26,66,46
GHCND:USW00094823,1989-09-27,61,39
GHCND:USW00094823,1989-09-28,70,34
GHCND:USW00094823,1989-09-29,71,49
GHCND:USW00094823,1989-09-30,72,50
GHCND:USW00094823,1989-10-01,65,54
GHCND:USW00094823,1989-10-02,74,57
GHCND:USW00094823,1989-10-03,62,42
GHCND:USW00094823,1989-10-04,55,37
GHCND:USW00094823,1989-10-05,62,36
GHCND:USW00094823,1989-10-06,62,52
GHCND:USW00094823,1989-10-07,53,38
GHCND:USW00094823,1989-10-08,48,34
GHCND:USW00094823,1989-10-09,54,32
GHCND:USW00094823,1989-10-10,52,35
GHCND:USW00094823,1989-10-11,63,42
GHCND:USW00094823,1989-10-12,73,42
GHCND:USW00094823,1989-10-13,76,54
GHCND:USW00094823,1989-10-14,81,54
GHCND:USW00094823,1989-10-15,79,58
GHCND:USW00094823,1989-10-16,76,55
GHCND:USW00094823,1989-10-17,68,44
GHCND:USW00094823,1989-10-18,46,37
GHCND:USW00094823,1989-10-19,51,37
GHCND:USW00094823,1989-10-20,42,35
GHCND:USW00094823,1989-10-21,41,33
GHCND:USW00094823,1989-10-22,58,37
GHCND:USW00094823,1989-10-23,68,30
GHCND:USW00094823,1989-10-24,72,42
GHCND:USW00094823,1989-10-25,73,44
GHCND:USW00094823,1989-10-26,73,42
GHCND:USW00094823,1989-10-27,75,40
GHCND:USW00094823,1989-10-28,75,40
GHCND:USW00094823,1989-10-29,74,39
GHCND:USW00094823,1989-10-30,72,44
GHCND:USW00094823,1989-10-31,70,44
GHCND:USW00094823,1989-11-01,52,39
GHCND:USW00094823,1989-11-02,56,36
GHCND:USW00094823,1989-11-03,41,27
GHCND:USW00094823,1989-11-04,46,23
GHCND:USW00094823,1989-11-05,62,35
GHCND:USW00094823,1989-11-06,62,40
GHCND:USW00094823,1989-11-07,61,34
GHCND:USW00094823,1989-11-08,59,43
GHCND:USW00094823,1989-11-09,56,37
GHCND:USW00094823,1989-11-10,44,33
GHCND:USW00094823,1989-11-11,56,29
GHCND:USW00094823,1989-11-12,52,36
GHCND:USW00094823,1989-11-13,73,32
GHCND:USW00094823,1989-11-14,70,51
GHCND:USW00094823,1989-11-15,69,55
GHCND:USW00094823,1989-11-16,55,30
GHCND:USW00094823,1989-11-17,33,25
GHCND:USW00094823,1989-11-18,33,21
GHCND:USW00094823,1989-11-19,44,16
GHCND:USW00094823,1989-11-20,58,37
GHCND:USW00094823,1989-11-21,37,22
GHCND:USW00094823,1989-11-22,29,20
GHCND:USW00094823,1989-11-23,28,22
GHCND:USW00094823,1989-11-24,38,21
GHCND:USW00094823,1989-11-25,49,28
GHCND:USW00094823,1989-11-26,50,34
GHCND:USW00094823,1989-11-27,61,32
GHCND:USW00094823,1989-11-28,62,31
GHCND:USW00094823,1989-11-29,31,22
GHCND:USW00094823,1989-11-30,34,24
GHCND:USW00094823,1989-12-01,41,25
GHCND:USW00094823,1989-12-02,44,24
GHCND:USW00094823,1989-12-03,27,12
GHCND:USW00094823,1989-12-04,26,13
GHCND:USW00094823,1989-12-05,33,26
GHCND:USW00094823,1989-12-06,45,31
GHCND:USW00094823,1989-12-07,31,19
GHCND:USW00094823,1989-12-08,25,18
GHCND:USW00094823,1989-12-09,31,12
GHCND:USW00094823,1989-12-10,28,18
GHCND:USW00094823,1989-12-11,31,26
GHCND:USW00094823,1989-12-12,30,20
GHCND:USW00094823,1989-12-13,27,15
GHCND:USW00094823,1989-12-14,28,10
GHCND:USW00094823,1989-12-15,21,7
GHCND:USW00094823,1989-12-16,10,-2
GHCND:USW00094823,1989-12-17,11,-6
GHCND:USW00094823,1989-12-18,19,-7
GHCND:USW00094823,1989-12-19,19,0
GHCND:USW00094823,1989-12-20,17,7
GHCND:USW00094823,1989-12-21,11,-6
GHCND:USW00094823,1989-12-22,7,-12
GHCND:USW00094823,1989-12-23,16,0
GHCND:USW00094823,1989-12-24,16,-6
GHCND:USW00094823,1989-12-25,20,11
GHCND:USW00094823,1989-12-26,24,4
GHCND:USW00094823,1989-12-27,28,2
GHCND:USW00094823,1989-12-28,27,22
GHCND:USW00094823,1989-12-29,36,21
GHCND:USW00094823,1989-12-30,42,33
GHCND:USW00094823,1989-12-31,49,33
GHCND:USW00094823,1990-01-01,33,29
GHCND:USW00094823,1990-01-02,39,26
GHCND:USW00094823,1990-01-03,46,26
GHCND:USW00094823,1990-01-04,54,37
GHCND:USW00094823,1990-01-05,41,30
GHCND:USW00094823,1990-01-06,41,23
GHCND:USW00094823,1990-01-07,44,22
GHCND:USW00094823,1990-01-08,42,24
GHCND:USW00094823,1990-01-09,52,30
GHCND:USW00094823,1990-01-10,43,32
GHCND:USW00094823,1990-01-11,46,30
GHCND:USW00094823,1990-01-12,35,21
GHCND:USW00094823,1990-01-13,25,17
GHCND:USW00094823,1990-01-14,37,17
GHCND:USW00094823,1990-01-15,47,32
GHCND:USW00094823,1990-01-16,54,44
GHCND:USW00094823,1990-01-17,63,43
GHCND:USW00094823,1990-01-18,57,34
GHCND:USW00094823,1990-01-19,34,26
GHCND:USW00094823,1990-01-20,40,30
GHCND:USW00094823,1990-01-21,46,34
GHCND:USW00094823,1990-01-22,40,32
GHCND:USW00094823,1990-01-23,46,26
GHCND:USW00094823,1990-01-24,57,41
GHCND:USW00094823,1990-01-25,60,36
GHCND:USW00094823,1990-01-26,36,23
GHCND:USW00094823,1990-01-27,52,21
GHCND:USW00094823,1990-01-28,51,32
GHCND:USW00094823,1990-01-29,35,30
GHCND:USW00094823,1990-01-30,40,26
GHCND:USW00094823,1990-01-31,49,22
GHCND:USW00094823,1990-02-01,50,31
GHCND:USW00094823,1990-02-02,56,33
GHCND:USW00094823,1990-02-03,45,29
GHCND:USW00094823,1990-02-04,46,24
GHCND:USW00094823,1990-02-05,34,24
GHCND:USW00094823,1990-02-06,54,31
GHCND:USW00094823,1990-02-07,48,40
GHCND:USW00094823,1990-02-08,58,36
GHCND:USW00094823,1990-02-09,54,43
GHCND:USW00094823,1990-02-10,43,28
GHCND:USW00094823,1990-02-11,35,26
GHCND:USW00094823,1990-02-12,39,21
GHCND:USW00094823,1990-02-13,64,31
GHCND:USW00094823,1990-02-14,60,34
GHCND:USW00094823,1990-02-15,64,35
GHCND:USW00094823,1990-02-16,64,37
GHCND:USW00094823,1990-02-17,39,20
GHCND:USW00094823,1990-02-18,48,18
GHCND:USW00094823,1990-02-19,45,26
GHCND:USW00094823,1990-02-20,36,20
GHCND:USW00094823,1990-02-21,55,20
GHCND:USW00094823,1990-02-22,66,38
GHCND:USW00094823,1990-02-23,62,30
GHCND:USW00094823,1990-02-24,35,15
GHCND:USW00094823,1990-02-25,17,6
GHCND:USW00094823,1990-02-26,27,0
GHCND:USW00094823,1990-02-27,40,24
GHCND:USW00094823,1990-02-28,35,24
GHCND:USW00094823,1990-03-01,43,17
GHCND:USW00094823,1990-03-02,52,23
GHCND:USW00094823,1990-03-03,44,22
GHCND:USW00094823,1990-03-04,36,14
GHCND:USW00094823,1990-03-05,44,27
GHCND:USW00094823,1990-03-06,44,25
GHCND:USW00094823,1990-03-07,44,15
GHCND:USW00094823,1990-03-08,53,22
GHCND:USW00094823,1990-03-09,53,41
GHCND:USW00094823,1990-03-10,63,37
GHCND:USW00094823,1990-03-11,66,53
GHCND:USW00094823,1990-03-12,78,57
GHCND:USW00094823,1990-03-13,78,60
GHCND:USW00094823,1990-03-14,79,55
GHCND:USW00094823,1990-03-15,80,59
GHCND:USW00094823,1990-03-16,71,59
GHCND:USW00094823,1990-03-17,60,46
GHCND:USW00094823,1990-03-18,49,33
GHCND:USW00094823,1990-03-19,39,31
GHCND:USW00094823,1990-03-20,35,24
GHCND:USW00094823,1990-03-21,51,23
GHCND:USW00094823,1990-03-22,67,35
GHCND:USW00094823,1990-03-23,50,31
GHCND:USW00094823,1990-03-24,33,25
GHCND:USW00094823,1990-03-25,46,23
GHCND:USW00094823,1990-03-26,45,26
GHCND:USW00094823,1990-03-27,42,17
GHCND:USW00094823,1990-03-28,54,23
GHCND:USW00094823,1990-03-29,55,40
GHCND:USW00094823,1990-03-30,68,42
GHCND:USW00094823,1990-03-31,57,44
GHCND:USW00094823,1990-04-01,62,45
GHCND:USW00094823,1990-04-02,55,39
GHCND:USW00094823,1990-04-03,39,32
GHCND:USW00094823,1990-04-04,51,31
GHCND:USW00094823,1990-04-05,53,34
GHCND:USW00094823,1990-04-06,46,30
GHCND:USW00094823,1990-04-07,38,26
GHCND:USW00094823,1990-04-08,52,25
GHCND:USW00094823,1990-04-09,66,34
GHCND:USW00094823,1990-04-10,58,43
GHCND:USW00094823,1990-04-11,47,34
GHCND:USW00094823,1990-04-12,40,29
GHCND:USW00094823,1990-04-13,51,30
GHCND:USW00094823,1990-04-14,59,37
GHCND:USW00094823,1990-04-15,58,39
GHCND:USW00094823,1990-04-16,65,38
GHCND:USW00094823,1990-04-17,55,33
GHCND:USW00094823,1990-04-18,51,28
GHCND:USW00094823,1990-04-19,65,31
GHCND:USW00094823,1990-04-20,65,53
GHCND:USW00094823,1990-04-21,68,47
GHCND:USW00094823,1990-04-22,72,38
GHCND:USW00094823,1990-04-23,78,41
GHCND:USW00094823,1990-04-24,82,48
GHCND:USW00094823,1990-04-25,87,62
GHCND:USW00094823,1990-04-26,87,61
GHCND:USW00094823,1990-04-27,89,56
GHCND:USW00094823,1990-04-28,88,61
GHCND:USW00094823,1990-04-29,68,53
GHCND:USW00094823,1990-04-30,76,49
GHCND:USW00094823,1990-05-01,63,51
GHCND:USW00094823,1990-05-02,58,46
GHCND:USW00094823,1990-05-03,63,45
GHCND:USW00094823,1990-05-04,63,48
GHCND:USW00094823,1990-05-05,63,44
GHCND:USW00094823,1990-05-06,61,42
GHCND:USW00094823,1990-05-07,70,40
GHCND:USW00094823,1990-05-08,77,54
GHCND:USW00094823,1990-05-09,76,56
GHCND:USW00094823,1990-05-10,65,43
GHCND:USW00094823,1990-05-11,61,40
GHCND:USW00094823,1990-05-12,54,38
GHCND:USW00094823,1990-05-13,65,49
GHCND:USW00094823,1990-05-14,72,41
GHCND:USW00094823,1990-05-15,77,56
GHCND:USW00094823,1990-05-16,75,61
GHCND:USW00094823,1990-05-17,69,52
GHCND:USW00094823,1990-05-18,67,49
GHCND:USW00094823,1990-05-19,73,46
GHCND:USW00094823,1990-05-20,73,61
GHCND:USW00094823,1990-05-21,64,50
GHCND:USW00094823,1990-05-22,66,48
GHCND:USW00094823,1990-05-23,67,45
GHCND:USW00094823,1990-05-24,70,45
GHCND:USW00094823,1990-05-25,73,52
GHCND:USW00094823,1990-05-26,65,57
GHCND:USW00094823,1990-05-27,69,56
GHCND:USW00094823,1990-05-28,65,52
GHCND:USW00094823,1990-05-29,56,49
GHCND:USW00094823,1990-05-30,65,44
GHCND:USW00094823,1990-05-31,72,38
GHCND:USW00094823,1990-06-01,79,44
GHCND:USW00094823,1990-06-02,82,62
GHCND:USW00094823,1990-06-03,79,59
GHCND:USW00094823,1990-06-04,59,43
GHCND:USW00094823,1990-06-05,66,36
GHCND:USW00094823,1990-06-06,77,51
GHCND:USW00094823,1990-06-07,79,63
GHCND:USW00094823,1990-06-08,82,60
GHCND:USW00094823,1990-06-09,79,64
GHCND:USW00094823,1990-06-10,72,56
GHCND:USW00094823,1990-06-11,75,54
GHCND:USW00094823,1990-06-12,74,49
GHCND:USW00094823,1990-06-13,84,58
GHCND:USW00094823,1990-06-14,89,63
GHCND:USW00094823,1990-06-15,85,65
GHCND:USW00094823,1990-06-16,90,63
GHCND:USW00094823,1990-06-17,87,67
GHCND:USW00094823,1990-06-18,87,68
GHCND:USW00094823,1990-06-19,69,55
GHCND:USW00094823,1990-06-20,74,49
GHCND:USW00094823,1990-06-21,82,63
GHCND:USW00094823,1990-06-22,79,64
GHCND:USW00094823,1990-06-23,70,58
GHCND:USW00094823,1990-06-24,63,55
GHCND:USW00094823,1990-06-25,78,55
GHCND:USW00094823,1990-06-26,80,55
GHCND:USW00094823,1990-06-27,84,63
GHCND:USW00094823,1990-06-28,83,61
GHCND:USW00094823,1990-06-29,86,65
GHCND:USW00094823,1990-06-30,86,68
GHCND:USW00094823,1990-07-01,78,61
GHCND:USW00094823,1990-07-02,81,55
GHCND:USW00094823,1990-07-03,83,57
GHCND:USW00094823,1990-07-04,91,67
GHCND:USW00094823,1990-07-05,86,65
GHCND:USW00094823,1990-07-06,72,59
GHCND:USW00094823,1990-07-07,79,53
GHCND:USW00094823,1990-07-08,85,64
GHCND:USW00094823,1990-07-09,94,72
GHCND:USW00094823,1990-07-10,86,70
GHCND:USW00094823,1990-07-11,73,62
GHCND:USW00094823,1990-07-12,71,60
GHCND:USW00094823,1990-07-13,63,59
GHCND:USW00094823,1990-07-14,78,60
GHCND:USW00094823,1990-07-15,74,61
GHCND:USW00094823,1990-07-16,80,58
GHCND:USW00094823,1990-07-17,85,63
GHCND:USW00094823,1990-07-18,85,63
GHCND:USW00094823,1990-07-19,86,64
GHCND:USW00094823,1990-07-20,85,64
GHCND:USW00094823,1990-07-21,78,68
GHCND:USW00094823,1990-07-22,79,64
GHCND:USW00094823,1990-07-23,74,63
GHCND:USW00094823,1990-07-24,82,57
GHCND:USW00094823,1990-07-25,82,64
GHCND:USW00094823,1990-07-26,84,60
GHCND:USW00094823,1990-07-27,89,60
GHCND:USW00094823,1990-07-28,88,63
GHCND:USW00094823,1990-07-29,87,64
GHCND:USW00094823,1990-07-30,86,66
GHCND:USW00094823,1990-07-31,71,63
GHCND:USW00094823,1990-08-01,77,55
GHCND:USW00094823,1990-08-02,82,54
GHCND:USW00094823,1990-08-03,85,57
GHCND:USW00094823,1990-08-04,84,62
GHCND:USW00094823,1990-08-05,81,69
GHCND:USW00094823,1990-08-06,77,63
GHCND:USW00094823,1990-08-07,73,59
GHCND:USW00094823,1990-08-08,79,54
GHCND:USW00094823,1990-08-09,83,58
GHCND:USW00094823,1990-08-10,83,60
GHCND:USW00094823,1990-08-11,77,60
GHCND:USW00094823,1990-08-12,84,58
GHCND:USW00094823,1990-08-13,79,63
GHCND:USW00094823,1990-08-14,79,60
GHCND:USW00094823,1990-08-15,81,57
GHCND:USW00094823,1990-08-16,85,60
GHCND:USW00094823,1990-08-17,87,62
GHCND:USW00094823,1990-08-18,79,65
GHCND:USW00094823,1990-08-19,84,67
GHCND:USW00094823,1990-08-20,73,64
GHCND:USW00094823,1990-08-21,67,60
GHCND:USW00094823,1990-08-22,70,62
GHCND:USW00094823,1990-08-23,72,63
GHCND:USW00094823,1990-08-24,80,64
GHCND:USW00094823,1990-08-25,82,63
GHCND:USW00094823,1990-08-26,85,63
GHCND:USW00094823,1990-08-27,87,66
GHCND:USW00094823,1990-08-28,89,65
GHCND:USW00094823,1990-08-29,79,61
GHCND:USW00094823,1990-08-30,80,55
GHCND:USW00094823,1990-08-31,84,56
GHCND:USW00094823,1990-09-01,85,59
GHCND:USW00094823,1990-09-02,84,67
GHCND:USW00094823,1990-09-03,78,60
GHCND:USW00094823,1990-09-04,82,56
GHCND:USW00094823,1990-09-05,79,62
GHCND:USW00094823,1990-09-06,86,66
GHCND:USW00094823,1990-09-07,76,66
GHCND:USW00094823,1990-09-08,79,60
GHCND:USW00094823,1990-09-09,74,60
GHCND:USW00094823,1990-09-10,80,55
GHCND:USW00094823,1990-09-11,84,57
GHCND:USW00094823,1990-09-12,74,64
GHCND:USW00094823,1990-09-13,80,64
GHCND:USW00094823,1990-09-14,79,62
GHCND:USW00094823,1990-09-15,63,55
GHCND:USW00094823,1990-09-16,65,48
GHCND:USW00094823,1990-09-17,60,42
GHCND:USW00094823,1990-09-18,64,38
GHCND:USW00094823,1990-09-19,64,50
GHCND:USW00094823,1990-09-20,69,51
GHCND:USW00094823,1990-09-21,72,46
GHCND:USW00094823,1990-09-22,68,51
GHCND:USW00094823,1990-09-23,54,46
GHCND:USW00094823,1990-09-24,61,41
GHCND:USW00094823,1990-09-25,68,46
GHCND:USW00094823,1990-09-26,73,54
GHCND:USW00094823,1990-09-27,73,50
GHCND:USW00094823,1990-09-28,80,49
GHCND:USW00094823,1990-09-29,75,57
GHCND:USW00094823,1990-09-30,63,48
GHCND:USW00094823,1990-10-01,65,43
GHCND:USW00094823,1990-10-02,66,46
GHCND:USW00094823,1990-10-03,78,44
GHCND:USW00094823,1990-10-04,69,54
GHCND:USW00094823,1990-10-05,75,51
GHCND:USW00094823,1990-10-06,79,54
GHCND:USW00094823,1990-10-07,77,54
GHCND:USW00094823,1990-10-08,73,61
GHCND:USW00094823,1990-10-09,74,62
GHCND:USW00094823,1990-10-10,80,59
GHCND:USW00094823,1990-10-11,59,49
GHCND:USW00094823,1990-10-12,65,49
GHCND:USW00094823,1990-10-13,64,57
GHCND:USW00094823,1990-10-14,66,53
GHCND:USW00094823,1990-10-15,63,44
GHCND:USW00094823,1990-10-16,64,39
GHCND:USW00094823,1990-10-17,76,47
GHCND:USW00094823,1990-10-18,68,40
GHCND:USW00094823,1990-10-19,48,35
GHCND:USW00094823,1990-10-20,62,30
GHCND:USW00094823,1990-10-21,69,41
GHCND:USW00094823,1990-10-22,58,54
GHCND:USW00094823,1990-10-23,56,49
GHCND:USW00094823,1990-10-24,59,40
GHCND:USW00094823,1990-10-25,51,40
GHCND:USW00094823,1990-10-26,47,29
GHCND:USW00094823,1990-10-27,56,27
GHCND:USW00094823,1990-10-28,53,40
GHCND:USW00094823,1990-10-29,50,35
GHCND:USW00094823,1990-10-30,65,29
GHCND:USW00094823,1990-10-31,71,50
GHCND:USW00094823,1990-11-01,72,48
GHCND:USW00094823,1990-11-02,72,47
GHCND:USW00094823,1990-11-03,71,52
GHCND:USW00094823,1990-11-04,70,48
GHCND:USW00094823,1990-11-05,70,44
GHCND:USW00094823,1990-11-06,44,31
GHCND:USW00094823,1990-11-07,42,29
